id,xxx,prediction
65,WCCA61EH1,cluster5
66,CMUEVJW0P,cluster9
67,H4T9MGXW6,cluster9
68,00F9SUPIE,cluster9
69,M7CXWXMI8,cluster13
70,W6KAUB60U,cluster4
71,CT81VZQHM,cluster2
72,A38G94T89,cluster6
73,9TO1710J1,cluster11
74,VU8K4HIKU,cluster14
75,1SIOSK3RQ,cluster4
76,9EGN42LFZ,cluster10
77,6CLGIDKDE,cluster7
78,DESG1GPOI,cluster13
79,OQNZ7MT3K,cluster2
80,3AOMVJBWC,cluster7
81,ZR6UKXQT7,cluster10
82,SPXYNOXP8,cluster10
83,R6EFWUJ57,cluster6
84,KUBMFWFWK,cluster10
85,7A2M7R91A,cluster10
86,9J54DZNB2,cluster1
87,6PNOSRLW5,cluster11
88,4XQ7K0KZ4,cluster5
89,2PIOEK39W,cluster12
90,8VO3K0A4V,cluster1
91,WQ5WOSPR2,cluster4
92,AM1HY9ZZF,cluster1
93,G5E6EIY5Y,cluster1
94,ER0BXUH1P,cluster2
95,CIIY6FYTC,cluster8
96,NTXRP29S4,cluster8
97,U20T1HOBI,cluster2
98,0E8P6F42T,cluster14
99,4I5BTPI3U,cluster9
100,4WEL1FJC8,cluster7
101,0UK1EIE7N,cluster14
102,QV99CFKKN,cluster5
103,7XINWEX8P,cluster9
104,4NAVDNPBG,cluster6
105,2OOGRPW7I,cluster13
106,PUNM7CED7,cluster3
107,JAHZ2S8RS,cluster13
108,27FLMZ4FU,cluster5
109,X13HPGM1A,cluster1
110,J9W1YQQVX,cluster5
111,M80Z17WRZ,cluster3
112,FDNF85AG3,cluster6
113,9B7N4GELX,cluster8
114,AHFNG5I4S,cluster4
115,TCPXODIXU,cluster1
116,7NCV2WZ9N,cluster6
117,KABHQO8NF,cluster7
118,AZXGTEGIK,cluster3
119,MY1O6518R,cluster1
120,MB191I9EC,cluster4
121,XXNH3JJVK,cluster8
122,OJ5PQDQUW,cluster6
123,6HULUHKMX,cluster11
124,R6V1TNN7B,cluster11
125,7WEV0ZEB8,cluster8
126,XISFL3YUG,cluster5
127,30FRMZYF9,cluster1
128,WJLUI16NL,cluster7
129,M9SW83497,cluster6
130,6CD6417QN,cluster11
131,ZJSOJ58C3,cluster6
132,XI2CS5HAU,cluster5
133,B1YGO6HY5,cluster2
134,37YO8EC7I,cluster1
135,06SPYT6SI,cluster4
136,SLV0YAQJD,cluster11
137,NEQQJQLMX,cluster11
138,QKTKWITVY,cluster1
139,D07O9SC39,cluster13
140,4D9LE0URH,cluster3
141,WEDFFKDV9,cluster3
142,6FMQC45LR,cluster1
143,HXEDAYCK4,cluster3
144,GCP8I5V5Z,cluster3
145,7CFUO3TTO,cluster12
146,BIH11LGQT,cluster11
147,5NWE9939I,cluster2
148,0TNSH90RC,cluster6
149,L5ZBXMDFM,cluster7
150,PWW6BD5J1,cluster12
151,GPJKNUQVI,cluster14
152,VIUD8PJ2B,cluster3
153,0TS3YTURI,cluster10
154,7YILPSOR5,cluster10
155,SJFPKKUP3,cluster12
156,62F1O3JOL,cluster3
157,NCJQPS7R8,cluster1
158,PF8568C0P,cluster12
159,23CMQO02D,cluster2
160,P92KHSCR9,cluster10
161,BKTQSOYUT,cluster5
162,Q7XV1H4NJ,cluster14
163,JPIE0G45N,cluster5
164,XGBF3U7ED,cluster5
165,ZLMP694S2,cluster2
166,NFOW326ZP,cluster6
167,93QRG8MC3,cluster11
168,TZDJVCWYI,cluster2
169,N7Z0CMBBV,cluster4
170,Y50UUF1BF,cluster10
171,N9WZIHAHL,cluster4
172,M17PZO0LV,cluster7
173,WBCU2I5M5,cluster10
174,W62U4S9K0,cluster12
175,E4QULMSGB,cluster4
176,ERW4WTC2U,cluster5
177,JB3JJ9PCY,cluster7
178,ZU6DIC1W4,cluster5
179,SJ8QBGE8I,cluster7
180,URKNTTCHQ,cluster5
181,BZANIWG4T,cluster4
182,65BPO4J8N,cluster10
183,0IY0TWDEE,cluster14
184,XYWTWP7AP,cluster4
185,RUN3U9FDF,cluster4
186,YRBTIVKDS,cluster10
187,KFFYJ83IG,cluster2
188,5SXEP0WKI,cluster8
189,AKZF7OC2N,cluster12
190,7QQLMOT8Z,cluster2
191,N2FOPRLZ9,cluster10
192,8AUEFDGUY,cluster3
193,LEC6317S4,cluster6
194,TXSUAB058,cluster1
195,VVW0CF2P9,cluster1
196,VF4AYYH7U,cluster8
197,ZIXYHD5EM,cluster14
198,VM0HYDI1A,cluster11
199,9APULMSM6,cluster11
200,HFFZL47FF,cluster14
201,9X358TFYA,cluster6
202,0NCC0YI6F,cluster3
203,EUG4PK2AG,cluster9
204,5L4613R0F,cluster2
205,CEIRCYRSG,cluster12
206,1TIT6QD69,cluster14
207,P2IX1394Z,cluster2
208,D69XQBUC1,cluster6
209,LJ49H6XDQ,cluster6
210,0MOVLUNHE,cluster7
211,WQD8F0OC3,cluster6
212,NL6GPHWMS,cluster10
213,05QASMQVD,cluster6
214,8YROK63YG,cluster7
215,455ENEIP0,cluster13
216,RWG1I5ZO8,cluster12
217,VB74OMFU7,cluster3
218,DZR84R00R,cluster3
219,P6W0IAN91,cluster9
220,S58A8ZKA2,cluster2
221,8M8AMIVK1,cluster5
222,BFIGXUL23,cluster11
223,U1UZCMXC0,cluster7
224,ZNE8CX26J,cluster1
225,IXVZCMGBJ,cluster4
226,J20JO79EW,cluster3
227,EARBVAFK3,cluster9
228,KJ2FIFE0U,cluster3
229,9WYECR5DV,cluster10
230,W4EFPUG6F,cluster5
231,A3UG14R86,cluster1
232,11B5KCEFB,cluster8
233,EX4EK5H91,cluster9
234,XWRE600NK,cluster13
235,4G7VWTPRJ,cluster5
236,DZHTPUTP1,cluster2
237,QLXZEGRSL,cluster14
238,JGE2HRFPU,cluster1
239,37RLD2ML9,cluster2
240,U26SKSQG2,cluster6
241,MFQ4622VP,cluster14
242,1G7S047H0,cluster4
243,M3YOVE3HM,cluster12
244,E1Z1KLTJN,cluster4
245,HVDYNMC2W,cluster13
246,H1KKE2PL1,cluster3
247,UYAJIF26P,cluster6
248,3YALIU3WG,cluster7
249,7MCAD9DVJ,cluster9
250,2YW6ZSV78,cluster2
251,LBXY2XIQG,cluster2
252,W9UWPXWOW,cluster5
253,600D7NIRV,cluster1
254,F1FJJZEKQ,cluster3
255,EX2O0XL13,cluster2
256,YYJY2UU4Z,cluster2
257,H275S4FI9,cluster6
258,9HC7101P7,cluster1
259,SXY37C8KJ,cluster1
260,5451O4ZEB,cluster5
261,3IWOO3K78,cluster4
262,NFGCTK79K,cluster14
263,EK1RG5ZOR,cluster13
264,HCCKRGJ5X,cluster10
265,SUO1FNYVL,cluster6
266,9BKVUMH09,cluster9
267,S0FM2OJSY,cluster2
268,GFCAQS5UT,cluster6
269,ATAY2N4IY,cluster6
270,O3QA5CJCU,cluster6
271,V1BUMJ5H0,cluster2
272,P7KYVXN06,cluster2
273,TFV5JS8NC,cluster3
274,R2T87O3FO,cluster5
275,3L3IT9CV2,cluster5
276,2MCBRC1DJ,cluster8
277,1CU0WCP2D,cluster2
278,9MBCVN538,cluster12
279,Y42FJY7MM,cluster7
280,KZZ6HXNK4,cluster5
281,LP85A7B2X,cluster9
282,50RTA78XQ,cluster8
283,QCG6FU21M,cluster5
284,D50NL3I0Y,cluster1
285,S112UXT5G,cluster7
286,R0DHVRXDG,cluster5
287,MSW5TZ03V,cluster12
288,EEK5TH68S,cluster3
289,CCQ6YPN2O,cluster13
290,CTHBJ7F3V,cluster1
291,PYXZ30RVI,cluster2
292,RPYMY7XJD,cluster4
293,LTBGDNSS7,cluster1
294,IPUGU8QFX,cluster5
295,MYOT2VXMK,cluster1
296,Q7B0V1Z9D,cluster9
297,BXOB21ORK,cluster2
298,S29S5IGMC,cluster3
299,75K6EWA63,cluster7
300,LKU53F7JV,cluster1
301,BC4V5QVWP,cluster6
302,7259I6NCQ,cluster3
303,1ZDGC65B2,cluster3
304,EW7CKRMH8,cluster4
305,WJBCEWRE7,cluster2
306,JDS9ZJ6MZ,cluster8
307,V0ON56ZYZ,cluster6
308,JU7GOETDB,cluster8
309,R3CVQVF4J,cluster4
310,BB8OSHJ11,cluster7
311,VMHN3FN5K,cluster9
312,SWDADG6WG,cluster3
313,3Z3QJM6AE,cluster9
314,PWMZV8MTW,cluster13
315,R6J33YF30,cluster6
316,F7027G42M,cluster7
317,JGQI0EM1R,cluster1
318,4UOH9RU86,cluster8
319,3SO8XCROM,cluster6
320,NEBSSW9AD,cluster2
321,C9USI74UA,cluster10
322,BGUFELJ2L,cluster4
323,UCSE57GD7,cluster8
324,YOD8YZGSW,cluster4
325,LWJA5A4IW,cluster9
326,S9P3QOPMG,cluster2
327,TXINM8RH6,cluster7
328,7EOSTUJE2,cluster7
329,2RA8MCQPG,cluster12
330,J990U0DYZ,cluster12
331,2CWQPKMAH,cluster4
332,9E69PE8EO,cluster14
333,2W7W34KLQ,cluster8
334,WL5DG6T5B,cluster14
335,EMFURT241,cluster1
336,5KFMHS1NT,cluster8
337,ICBJ1ZHDG,cluster5
338,XO8M953X5,cluster2
339,ONMOY7P98,cluster7
340,SCXIVJQ6M,cluster1
341,RXLVFVCNB,cluster8
342,9X0451TQD,cluster12
343,RHCUW4ARP,cluster4
344,Q93XW7IA9,cluster11
345,1623NEYFB,cluster7
346,ZE04CY3OG,cluster12
347,RZU53UFAL,cluster4
348,JXZ0UW3JR,cluster4
349,I89RQY8MN,cluster1
350,L1N6K48H8,cluster2
351,6B9XZZF3X,cluster3
352,XHULOFY37,cluster7
353,52WWWRQDD,cluster6
354,5NWUG7MQW,cluster10
355,42TDUH6PP,cluster13
356,N71FMDKJN,cluster7
357,RU56EAKPX,cluster9
358,L44ZTIPX4,cluster3
359,YA15LYT1W,cluster6
360,E87HE5EWW,cluster5
361,38QLB5M28,cluster9
362,I5468V3OU,cluster7
363,LAP0GI2WE,cluster11
364,2AV2BWNYL,cluster8
365,KTMU1ZTR0,cluster13
366,3GJPR4QJK,cluster6
367,41OC5TJSH,cluster3
368,38RQSQ142,cluster1
369,MN78V0SH2,cluster6
370,J3B9JRMCQ,cluster8
371,S59GQAPEE,cluster2
372,D9RBDIOL0,cluster5
373,8M0098QBY,cluster12
374,G9GQ5PTCK,cluster13
375,KKWQ76MZO,cluster4
376,K3PLWJPJ1,cluster6
377,AMI3P6GLB,cluster2
378,J6T3XR6FN,cluster1
379,R2PL1ZM5A,cluster8
380,4QGUFR9KA,cluster3
381,RGKM56JVZ,cluster10
382,BW12H79AU,cluster2
383,Q5K7GGHPN,cluster11
384,Y98WEC0SV,cluster3
385,MZV7A5KTQ,cluster10
386,J1IFQUEAW,cluster10
387,VA4SXLLR5,cluster2
388,K35JWESH7,cluster4
389,P336D43FX,cluster9
390,B6Z8IEYC7,cluster10
391,RQQQNNX87,cluster2
392,IZLUUBW3X,cluster10
393,8MVROEODW,cluster2
394,P2TZRS49C,cluster2
395,LF8P9IZKR,cluster1
396,H1KCHA137,cluster7
397,J7VMQ0943,cluster3
398,LOUJKC0NZ,cluster7
399,XG0PL3U4W,cluster3
400,F829PX0SK,cluster12
401,3H4H6AUFN,cluster12
402,MM2IPHEJ8,cluster9
403,EK1KLQEJ7,cluster6
404,7ILFQN0TV,cluster4
405,DKGXTI6H0,cluster3
406,YWZ25FXWV,cluster2
407,9QW4X6PHO,cluster1
408,YM8OVQA1Y,cluster5
409,T7PSOYQHL,cluster5
410,9XKWK37VB,cluster7
411,K7RWOUSTI,cluster10
412,15OK1L1LV,cluster4
413,RC266IYJ7,cluster1
414,540XQSYU5,cluster7
415,6MAY0L21C,cluster10
416,Z0EIKAHHZ,cluster7
417,N0ZZKWWAU,cluster4
418,T72K2ZE0S,cluster13
419,O0Q57RUY3,cluster5
420,4IXQIPKUA,cluster4
421,I7KE0BGPN,cluster11
422,70LWOPU5A,cluster6
423,A0TE32MZR,cluster3
424,188TL6NB1,cluster2
425,YS0G9EFU5,cluster8
426,FEV12S3CP,cluster10
427,J1N38RYRE,cluster3
428,Z8030OUYJ,cluster8
429,HB5OY2IT3,cluster13
430,EP2YAV5IV,cluster6
431,8FJQNMXDB,cluster8
432,P89UNXKHE,cluster5
433,V42FVAMY6,cluster3
434,A61B2HGWI,cluster5
435,DQG4I21KC,cluster11
436,XSTZWGI4U,cluster1
437,O4I9YAAJV,cluster5
438,2DU54AUSC,cluster7
439,456FKKD59,cluster1
440,48RAJA79Z,cluster10
441,8TJ99VS3F,cluster1
442,XM80MZZMF,cluster8
443,1AUEUH2VR,cluster7
444,BJAC28F3Q,cluster4
445,RVNP6KNO4,cluster8
446,T500BIM8W,cluster10
447,T3IOACU1G,cluster3
448,67DKRN9PE,cluster1
449,5PIX41VH9,cluster11
450,L4PMQLN8U,cluster12
451,OHXON5AY7,cluster10
452,9B8OLU1ZN,cluster11
453,OR8882JPW,cluster4
454,YOICYEQCG,cluster13
455,VELHKTP64,cluster4
456,MSTMHYBD5,cluster4
457,W79UW50XA,cluster5
458,VK0D7KPVG,cluster6
459,9AR0R3FV9,cluster6
460,K5PYKHSK7,cluster2
461,1J2M5GPOX,cluster11
462,YCPWB4JI9,cluster7
463,7IRE1CCCC,cluster3
464,DSP38FJ92,cluster7
465,GP36CH06D,cluster9
466,WE04ZECCM,cluster9
467,IPDK3TDCZ,cluster14
468,ZNGIB0MH5,cluster8
469,1USVWBEQM,cluster3
470,NP3Q2EYWB,cluster3
471,22SF7NNU2,cluster9
472,V29FKBV8M,cluster5
473,NFJEM1ACM,cluster3
474,3BHYBK3PE,cluster7
475,G67UHNIAU,cluster2
476,9AYO63O3G,cluster10
477,EZC4ADRZR,cluster3
478,QKNZUBZGG,cluster7
479,PPGQBGHR6,cluster7
480,RYG51FHWD,cluster10
481,QN0JPA8LY,cluster1
482,FZB0LZY0C,cluster8
483,OL4DZ8JZR,cluster2
484,AFG65A31G,cluster5
485,B7T3CDWHT,cluster13
486,B3E32RCRU,cluster6
487,J4LV723GA,cluster3
488,305NONSNX,cluster13
489,UEVUEDHLJ,cluster10
490,YXK8RQ4Q8,cluster5
491,ATWK8UA94,cluster6
492,XCTUOFBHU,cluster2
493,D3DJPOV8E,cluster10
494,J6T81KBR1,cluster1
495,HH4PDIMEP,cluster5
496,GBE0U6T83,cluster1
497,TFRZI0E6S,cluster5
498,F9MCMB72Z,cluster9
499,F4XUBHYF6,cluster13
500,NA0EJ2UF6,cluster5
501,44BWRZM4N,cluster3
502,9JZKPTONV,cluster3
503,9T5KNHU4E,cluster7
504,DRRAYBV01,cluster1
505,8YV2R4V85,cluster3
506,LYS7DMT6E,cluster5
507,9S1Z9YXUT,cluster9
508,BHYDJ8BNB,cluster1
509,0X5BKRSLA,cluster3
510,L8TOW6TNA,cluster9
511,O5PELMVMC,cluster6
512,DT9G80YZK,cluster7
513,KALQSKQ7H,cluster4
514,37V9HMFT7,cluster1
515,WHK61V4IT,cluster1
516,E3FOZWXLP,cluster4
517,FCN9GU6GA,cluster1
518,KTERVK8OL,cluster2
519,WXVD1SW4X,cluster9
520,IEETGQY5O,cluster11
521,91EKDHH8W,cluster12
522,WEO9CJWN4,cluster13
523,651593GM5,cluster1
524,LJ3POS60G,cluster7
525,DHMYPMCDU,cluster7
526,UXE07OVJQ,cluster7
527,A72XQIZVX,cluster3
528,T72R7A2E1,cluster8
529,BVLFT8B9B,cluster1
530,3BUCTTUCC,cluster6
531,86Q6XRZ1I,cluster1
532,SM4ZKT1KY,cluster2
533,636M8M9LA,cluster8
534,C5MEGDVHH,cluster13
535,6HGVX1Y4S,cluster6
536,4UZEBYB2P,cluster2
537,EZSK70065,cluster2
538,PUPOXDI7T,cluster6
539,RJS48FL6D,cluster1
540,JC3ZIOOCE,cluster8
541,MVWN87X9W,cluster2
542,OQQS7RNA7,cluster1
543,MQWIMTD30,cluster4
544,11CD3QEGM,cluster5
545,Z56LL49SV,cluster8
546,T4H5XJDSA,cluster4
547,KJA8WJIEB,cluster9
548,TL5OO5R8X,cluster12
549,XKRB7PK76,cluster2
550,JFD32DOYY,cluster7
551,85GKX35QF,cluster2
552,MUF93AH55,cluster6
553,NGFH45AUD,cluster6
554,LARZMDZS5,cluster6
555,DPTOLHJTI,cluster1
556,XIPS5QW64,cluster4
557,B7SRWFJ8Z,cluster3
558,GKRC20GJD,cluster3
559,MMA6B9X2R,cluster1
560,M4E5LIUZ1,cluster7
561,B8U7WU0GZ,cluster3
562,I8AMAQLM5,cluster4
563,L4RRS7OX8,cluster8
564,TSD65RCZ5,cluster8
565,94J6OKYJ2,cluster11
566,0TKIDG5WP,cluster4
567,37KPFQ7C9,cluster5
568,HDXMSZVMA,cluster11
569,55ZO4CT0N,cluster9
570,89000TIJO,cluster11
571,AGSWUDX7I,cluster1
572,EJAXJ0WV6,cluster13
573,JINIZLSMG,cluster11
574,OFK6VFTXF,cluster11
575,VI2BZ9UHW,cluster2
576,LN1I65AFO,cluster2
577,OKTSR09LB,cluster6
578,LH6DFB5F6,cluster1
579,38ASYVXJX,cluster14
580,DD10CFEBD,cluster8
581,PLOUVV54Y,cluster2
582,W60JWGELS,cluster1
583,4T254YTUU,cluster3
584,7UCX3S7H2,cluster4
585,2JO5SGPFV,cluster3
586,FESCNY3VU,cluster4
587,USLIKXCCJ,cluster13
588,OWHPEHZHB,cluster6
589,G2LIQ5OT9,cluster8
590,51XIGHQ5C,cluster8
591,70NMZRDT3,cluster11
592,IWFO0P95B,cluster12
593,IWUX9HXVG,cluster9
594,1LCD9W7FA,cluster5
595,753NYLY8N,cluster2
596,CB2TH3XZL,cluster8
597,T9MEHI3E7,cluster3
598,AY9P1761Z,cluster11
599,WFQ474MEK,cluster1
600,PE4G15GR1,cluster12
601,WQTL5M9UL,cluster1
602,K005OBOBH,cluster9
603,SF4XUZ8GF,cluster8
604,W4COISFMV,cluster4
605,ZRMCEEM8Q,cluster1
606,C78FD878R,cluster4
607,AWU4WBHIO,cluster4
608,4WK5AWN01,cluster13
609,8VAWAYQ85,cluster1
610,C7R9TT6ZD,cluster3
611,AGU07KG2I,cluster13
612,UC66AO0U4,cluster3
613,03VBM4ZUC,cluster5
614,XGT6BYDRZ,cluster3
615,0P2LDQ0CD,cluster4
616,U4QDMHEUM,cluster4
617,3M5YH47XM,cluster4
618,O4UQAQWKH,cluster1
619,MEKD7VKBL,cluster10
620,YS2CP5T8G,cluster10
621,WZ1C13Z0W,cluster8
622,60B1JVMBC,cluster3
623,9U8U1CYQD,cluster2
624,T8FKRQIOT,cluster3
625,TIYJAIXHO,cluster3
626,487Q5O8JW,cluster4
627,5EG6NHQJ0,cluster3
628,AYQSX61V4,cluster7
629,MRY77HYIJ,cluster4
630,VMWGOL1ME,cluster3
631,EJ1NZUZ28,cluster8
632,1T59G1WU2,cluster9
633,ITHGU8SBT,cluster11
634,KCHOBK8DZ,cluster5
635,CBL5VF3IL,cluster8
636,ZIDR3VFH2,cluster6
637,0PJCST3OJ,cluster2
638,ITIS9LG80,cluster5
639,BWLBELBZO,cluster3
640,0W90EG9PK,cluster7
641,KX7PDIOE5,cluster11
642,QPW71MW7T,cluster4
643,LR6BN61P1,cluster2
644,QIFFCYOXT,cluster1
